Reporting country,Reference period,Item code,Item name,IORP type,Value (euro millions),Date of extraction (yyyymmdd)
DE,2024,R0018,Property (other than for own use),no split available,7919.380844,20250716
DE,2024,R0019,Property (other than for own use) reported by exempted IORPs,no split available,,20250716
DE,2024,R0020,Property (other than for own use) reported by non-exempted IORPs,no split available,7919.380844,20250716
DE,2024,R0028,Equities,no split available,3996.976483,20250716
DE,2024,R0029,Equities reported by exempted IORPs,no split available,,20250716
DE,2024,R0030,Equities reported by non-exempted IORPs,no split available,3996.976483,20250716
DE,2024,R0040,Equities - listed,no split available,79.950123,20250716
DE,2024,R0050,Equities - unlisted,no split available,3917.02636,20250716
DE,2024,R0058,Bonds,no split available,87280.454283,20250716
DE,2024,R0059,Bonds reported by exempted IORPs,no split available,,20250716
DE,2024,R0060,Bonds reported by non-exempted IORPs,no split available,87280.454283,20250716
DE,2024,R0070,Government Bonds,no split available,27318.537813,20250716
DE,2024,R0080,Corporate Bonds,no split available,58361.660666,20250716
DE,2024,R0090,Financial,no split available,46873.163126,20250716
DE,2024,R0100,Non-financial,no split available,11488.49754,20250716
DE,2024,R0110,Bonds other than Government Bonds and Corporate Bonds,no split available,1600.255803,20250716
DE,2024,R0118,Collective investment undertaking,no split available,160456.997548,20250716
DE,2024,R0119,Collective investment undertaking reported by exempted IORPs,no split available,,20250716
DE,2024,R0120,Collective investment undertaking reported by non-exempted IORPs,no split available,160456.997548,20250716
DE,2024,R0130,Bonds,no split available,37815.988758,20250716
DE,2024,R0140,Equity,no split available,18095.842806,20250716
DE,2024,R0150,Mixed,no split available,59746.937624,20250716
DE,2024,R0160,Real estate,no split available,13974.104003,20250716
DE,2024,R0170,Alternative funds,no split available,11360.82838,20250716
DE,2024,R0180,Other investment funds/shares,no split available,19463.295977,20250716
DE,2024,R0190,Derivatives,no split available,36.195513,20250716
DE,2024,R0200,Other investments,no split available,1948.559678,20250716
DE,2024,R0210,Loans and mortgages,no split available,2231.76681,20250716
DE,2024,R0220,Mortgages,no split available,1411.508922,20250716
DE,2024,R0230,Loans,no split available,820.257888,20250716
DE,2024,R0240,(Re)insurance recoverables,no split available,13365.788543,20250716
DE,2024,R0250,Cash and Cash equivalents,no split available,1862.884116,20250716
DE,2024,R0258,"Any other assets, not elsewhere shown",no split available,1886.632121,20250716
DE,2024,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",no split available,,20250716
DE,2024,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",no split available,1886.632121,20250716
DE,2024,R0268,Total assets,no split available,280985.635939,20250716
DE,2024,R0269,Total assets reported by exempted IORPs,no split available,,20250716
DE,2024,R0270,Total assets reported by non-exempted IORPs,no split available,280985.635939,20250716
DE,2024,R0280,Technical provisions,no split available,244518.378837,20250716
DE,2024,R0290,Margin for adverse deviation,no split available,0.0,20250716
DE,2024,R0300,(Re)insurance payables,no split available,197.962225,20250716
DE,2024,R0310,"Any other liabilities, not elsewhere shown",no split available,9991.435553,20250716
DE,2024,R0318,Total liabilities,no split available,254707.776616,20250716
DE,2024,R0319,Total liabilities reported by exempted IORPs,no split available,,20250716
DE,2024,R0320,Total liabilities reported by non-exempted IORPs,no split available,254707.776616,20250716
DE,2024,R0330,Regulatory own funds,no split available,12372.59591,20250716
DE,2024,R0340,Reserves,no split available,7377.938483,20250716
DE,2024,R0350,Statutory,no split available,6354.789454,20250716
DE,2024,R0360,Free,no split available,1023.149029,20250716
DE,2024,R0370,Profit reserves,no split available,3256.517748,20250716
DK,2020,R0010,Investments,no split available,8381.328539,20250716
DK,2020,R0018,Property (other than for own use),no split available,211.544916,20250716
DK,2020,R0019,Property (other than for own use) reported by exempted IORPs,no split available,0.396084,20250716
DK,2020,R0020,Property (other than for own use) reported by non-exempted IORPs,no split available,211.148832,20250716
DK,2020,R0028,Equities,no split available,96.56456,20250716
DK,2020,R0029,Equities reported by exempted IORPs,no split available,40.393389,20250716
DK,2020,R0030,Equities reported by non-exempted IORPs,no split available,56.171171,20250716
DK,2020,R0040,Equities - listed,no split available,0.0,20250716
DK,2020,R0050,Equities - unlisted,no split available,56.171171,20250716
DK,2020,R0058,Bonds,no split available,4738.006796,20250716
DK,2020,R0059,Bonds reported by exempted IORPs,no split available,328.868026,20250716
DK,2020,R0060,Bonds reported by non-exempted IORPs,no split available,4409.138771,20250716
DK,2020,R0070,Government Bonds,no split available,1390.688907,20250716
DK,2020,R0080,Corporate Bonds,no split available,2518.390064,20250716
DK,2020,R0090,Financial,no split available,2420.025143,20250716
DK,2020,R0100,Non-financial,no split available,98.364921,20250716
DK,2020,R0110,Bonds other than Government Bonds and Corporate Bonds,no split available,500.0598,20250716
DK,2020,R0118,Collective investment undertaking,no split available,2211.915628,20250716
DK,2020,R0119,Collective investment undertaking reported by exempted IORPs,no split available,133.595313,20250716
DK,2020,R0120,Collective investment undertaking reported by non-exempted IORPs,no split available,2078.320314,20250716
DK,2020,R0130,Bonds,no split available,950.912647,20250716
DK,2020,R0140,Equity,no split available,248.633664,20250716
DK,2020,R0150,Mixed,no split available,0.0,20250716
DK,2020,R0160,Real estate,no split available,255.868114,20250716
DK,2020,R0170,Alternative funds,no split available,9.291782,20250716
DK,2020,R0180,Other investment funds/shares,no split available,613.614107,20250716
DK,2020,R0190,Derivatives,no split available,1123.049573,20250716
DK,2020,R0200,Other investments,no split available,0.247067,20250716
DK,2020,R0210,Loans and mortgages,no split available,226.29942,20250716
DK,2020,R0220,Mortgages,no split available,2.822844,20250716
DK,2020,R0230,Loans,no split available,223.476576,20250716
DK,2020,R0240,(Re)insurance recoverables,no split available,0.0,20250716
DK,2020,R0250,Cash and Cash equivalents,no split available,132.856718,20250716
DK,2020,R0258,"Any other assets, not elsewhere shown",no split available,119.409662,20250716
DK,2020,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",no split available,6.1404,20250716
DK,2020,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",no split available,113.269262,20250716
DK,2020,R0268,Total assets,no split available,8859.89434,20250716
DK,2020,R0269,Total assets reported by exempted IORPs,no split available,509.393211,20250716
DK,2020,R0270,Total assets reported by non-exempted IORPs,no split available,8350.501128,20250716
DK,2020,R0280,Technical provisions,no split available,5346.6315,20250716
DK,2020,R0290,Margin for adverse deviation,no split available,0.0,20250716
DK,2020,R0300,(Re)insurance payables,no split available,792.987793,20250716
DK,2020,R0310,"Any other liabilities, not elsewhere shown",no split available,1201.98733,20250716
DK,2020,R0318,Total liabilities,no split available,7725.60987,20250716
DK,2020,R0319,Total liabilities reported by exempted IORPs,no split available,384.003246,20250716
DK,2020,R0320,Total liabilities reported by non-exempted IORPs,no split available,7341.606623,20250716
DK,2020,R0330,Regulatory own funds,no split available,679.430027,20250716
DK,2020,R0340,Reserves,no split available,490.329853,20250716
DK,2020,R0350,Statutory,no split available,147.306543,20250716
DK,2020,R0360,Free,no split available,343.02331,20250716
DK,2020,R0370,Profit reserves,no split available,470.768258,20250716
DK,2021,R0010,Investments,DB,8396.985788,20250716
DK,2021,R0010,Investments,DC,0.0,20250716
DK,2021,R0018,Property (other than for own use),DB,320.509247,20250716
DK,2021,R0018,Property (other than for own use),DC,0.0,20250716
DK,2021,R0019,Property (other than for own use) reported by exempted IORPs,DB,0.401083,20250716
DK,2021,R0019,Property (other than for own use) reported by exempted IORPs,DC,0.0,20250716
DK,2021,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,320.108164,20250716
DK,2021,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,,20250716
DK,2021,R0028,Equities,DB,36.979879,20250716
DK,2021,R0028,Equities,DC,0.0,20250716
DK,2021,R0029,Equities reported by exempted IORPs,DB,26.711853,20250716
DK,2021,R0029,Equities reported by exempted IORPs,DC,0.0,20250716
DK,2021,R0030,Equities reported by non-exempted IORPs,DB,10.268027,20250716
DK,2021,R0030,Equities reported by non-exempted IORPs,DC,,20250716
DK,2021,R0040,Equities - listed,DB,10.268027,20250716
DK,2021,R0040,Equities - listed,DC,,20250716
DK,2021,R0050,Equities - unlisted,DB,0.0,20250716
DK,2021,R0050,Equities - unlisted,DC,,20250716
DK,2021,R0058,Bonds,DB,4838.578234,20250716
DK,2021,R0058,Bonds,DC,0.0,20250716
DK,2021,R0059,Bonds reported by exempted IORPs,DB,226.419003,20250716
DK,2021,R0059,Bonds reported by exempted IORPs,DC,0.0,20250716
DK,2021,R0060,Bonds reported by non-exempted IORPs,DB,4612.159231,20250716
DK,2021,R0060,Bonds reported by non-exempted IORPs,DC,,20250716
DK,2021,R0070,Government Bonds,DB,1496.588026,20250716
DK,2021,R0070,Government Bonds,DC,,20250716
DK,2021,R0080,Corporate Bonds,DB,2492.8781,20250716
DK,2021,R0080,Corporate Bonds,DC,,20250716
DK,2021,R0090,Financial,DB,2390.690376,20250716
DK,2021,R0090,Financial,DC,,20250716
DK,2021,R0100,Non-financial,DB,102.187724,20250716
DK,2021,R0100,Non-financial,DC,,20250716
DK,2021,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,622.693105,20250716
DK,2021,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,,20250716
DK,2021,R0118,Collective investment undertaking,DB,1850.263817,20250716
DK,2021,R0118,Collective investment undertaking,DC,0.0,20250716
DK,2021,R0119,Collective investment undertaking reported by exempted IORPs,DB,133.950319,20250716
DK,2021,R0119,Collective investment undertaking reported by exempted IORPs,DC,0.0,20250716
DK,2021,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,1716.313499,20250716
DK,2021,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,,20250716
DK,2021,R0130,Bonds,DB,732.76706,20250716
DK,2021,R0130,Bonds,DC,,20250716
DK,2021,R0140,Equity,DB,58.845585,20250716
DK,2021,R0140,Equity,DC,,20250716
DK,2021,R0150,Mixed,DB,0.0,20250716
DK,2021,R0150,Mixed,DC,,20250716
DK,2021,R0160,Real estate,DB,275.980453,20250716
DK,2021,R0160,Real estate,DC,,20250716
DK,2021,R0170,Alternative funds,DB,109.872017,20250716
DK,2021,R0170,Alternative funds,DC,,20250716
DK,2021,R0180,Other investment funds/shares,DB,538.848384,20250716
DK,2021,R0180,Other investment funds/shares,DC,,20250716
DK,2021,R0190,Derivatives,DB,1350.58399,20250716
DK,2021,R0190,Derivatives,DC,,20250716
DK,2021,R0200,Other investments,DB,0.070619,20250716
DK,2021,R0200,Other investments,DC,,20250716
DK,2021,R0210,Loans and mortgages,DB,198.957274,20250716
DK,2021,R0210,Loans and mortgages,DC,,20250716
DK,2021,R0220,Mortgages,DB,2.824552,20250716
DK,2021,R0220,Mortgages,DC,,20250716
DK,2021,R0230,Loans,DB,196.132722,20250716
DK,2021,R0230,Loans,DC,,20250716
DK,2021,R0240,(Re)insurance recoverables,DB,0.0,20250716
DK,2021,R0240,(Re)insurance recoverables,DC,,20250716
DK,2021,R0250,Cash and Cash equivalents,DB,82.658899,20250716
DK,2021,R0250,Cash and Cash equivalents,DC,,20250716
DK,2021,R0258,"Any other assets, not elsewhere shown",DB,103.963927,20250716
DK,2021,R0258,"Any other assets, not elsewhere shown",DC,0.0,20250716
DK,2021,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,5.714085,20250716
DK,2021,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,0.0,20250716
DK,2021,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,98.249841,20250716
DK,2021,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,,20250716
DK,2021,R0268,Total assets,DB,8782.565887,20250716
DK,2021,R0268,Total assets,DC,0.0,20250716
DK,2021,R0269,Total assets reported by exempted IORPs,DB,393.196343,20250716
DK,2021,R0269,Total assets reported by exempted IORPs,DC,0.0,20250716
DK,2021,R0270,Total assets reported by non-exempted IORPs,DB,8389.369545,20250716
DK,2021,R0270,Total assets reported by non-exempted IORPs,DC,,20250716
DK,2021,R0280,Technical provisions,DB,5066.079716,20250716
DK,2021,R0280,Technical provisions,DC,,20250716
DK,2021,R0290,Margin for adverse deviation,DB,,20250716
DK,2021,R0290,Margin for adverse deviation,DC,,20250716
DK,2021,R0300,(Re)insurance payables,DB,767.869918,20250716
DK,2021,R0300,(Re)insurance payables,DC,,20250716
DK,2021,R0310,"Any other liabilities, not elsewhere shown",DB,1207.789881,20250716
DK,2021,R0310,"Any other liabilities, not elsewhere shown",DC,,20250716
DK,2021,R0318,Total liabilities,DB,7323.84752,20250716
DK,2021,R0318,Total liabilities,DC,0.0,20250716
DK,2021,R0319,Total liabilities reported by exempted IORPs,DB,282.108004,20250716
DK,2021,R0319,Total liabilities reported by exempted IORPs,DC,0.0,20250716
DK,2021,R0320,Total liabilities reported by non-exempted IORPs,DB,7041.739515,20250716
DK,2021,R0320,Total liabilities reported by non-exempted IORPs,DC,,20250716
DK,2021,R0330,Regulatory own funds,DB,976.913147,20250716
DK,2021,R0330,Regulatory own funds,DC,,20250716
DK,2021,R0340,Reserves,DB,518.035665,20250716
DK,2021,R0340,Reserves,DC,,20250716
DK,2021,R0350,Statutory,DB,147.318783,20250716
DK,2021,R0350,Statutory,DC,,20250716
DK,2021,R0360,Free,DB,370.716882,20250716
DK,2021,R0360,Free,DC,,20250716
DK,2021,R0370,Profit reserves,DB,792.924371,20250716
DK,2021,R0370,Profit reserves,DC,,20250716
DK,2022,R0010,Investments,no split available,7462.842178,20250716
DK,2022,R0018,Property (other than for own use),no split available,321.752577,20250716
DK,2022,R0019,Property (other than for own use) reported by exempted IORPs,no split available,0.402181,20250716
DK,2022,R0020,Property (other than for own use) reported by non-exempted IORPs,no split available,321.350395,20250716
DK,2022,R0028,Equities,no split available,15.486764,20250716
DK,2022,R0029,Equities reported by exempted IORPs,no split available,9.212341,20250716
DK,2022,R0030,Equities reported by non-exempted IORPs,no split available,6.274422,20250716
